state,StateCounty,LON,LAT
Tennessee,Tennessee Henry,-88.3013,36.3317
Tennessee,Tennessee Hickman,-87.4733,35.8033
Tennessee,Tennessee Houston,-87.7171,36.286
Tennessee,Tennessee Humphreys,-87.7757,36.0408
Tennessee,Tennessee Jackson,-85.6732,36.3592
Tennessee,Tennessee Jefferson,-83.4463,36.051
Tennessee,Tennessee Johnson,-81.8518,36.4549
Tennessee,Tennessee Knox,-83.9371,35.9932
Tennessee,Tennessee Lake,-89.4935,36.3352
Tennessee,Tennessee Lauderdale,-89.6314,35.7609
Tennessee,Tennessee Lawrence,-87.3956,35.2173
Tennessee,Tennessee Lewis,-87.4931,35.5273
Tennessee,Tennessee Lincoln,-86.5889,35.1405
Tennessee,Tennessee Loudon,-84.3116,35.735
Tennessee,Tennessee Macon,-86.0072,36.532
Tennessee,Tennessee Madison,-88.8385,35.6082
Tennessee,Tennessee Marion,-85.622,35.1294
Tennessee,Tennessee Marshall,-86.765,35.4689
Tennessee,Tennessee Maury,-87.077,35.617
Tennessee,Tennessee McMinn,-84.6175,35.4248
Tennessee,Tennessee McNairy,-88.5637,35.1746
Tennessee,Tennessee Meigs,-84.8135,35.5127
Tennessee,Tennessee Monroe,-84.2528,35.4428
Tennessee,Tennessee Montgomery,-87.3828,36.4969
Tennessee,Tennessee Moore,-86.3588,35.2847
Tennessee,Tennessee Morgan,-84.6491,36.135
Tennessee,Tennessee Obion,-89.1488,36.3582
Tennessee,Tennessee Overton,-85.2881,36.345
Tennessee,Tennessee Perry,-87.859,35.6426
Tennessee,Tennessee Pickett,-85.0748,36.5585
Tennessee,Tennessee Polk,-84.5233,35.1199
Tennessee,Tennessee Putnam,-85.4951,36.1408
Tennessee,Tennessee Rhea,-84.9244,35.6087
Tennessee,Tennessee Roane,-84.5233,35.8478
Tennessee,Tennessee Robertson,-86.8705,36.5254
Tennessee,Tennessee Rutherford,-86.4167,35.8427
Tennessee,Tennessee Scott,-84.5035,36.4286
Tennessee,Tennessee Sequatchie,-85.4106,35.3712
Tennessee,Tennessee Sevier,-83.5242,35.7847
Tennessee,Tennessee Shelby,-89.8956,35.1837
Tennessee,Tennessee Smith,-85.9567,36.2505
Tennessee,Tennessee Stewart,-87.8385,36.5012
Tennessee,Tennessee Sullivan,-82.3042,36.5129
Tennessee,Tennessee Sumner,-86.4603,36.4694
Tennessee,Tennessee Tipton,-89.7594,35.4966
Tennessee,Tennessee Trousdale,-86.1567,36.3921
Tennessee,Tennessee Unicoi,-82.4322,36.1108
Tennessee,Tennessee Union,-83.8375,36.2879
Tennessee,Tennessee Van Buren,-85.4525,35.696
Tennessee,Tennessee Warren,-85.7785,35.6787
Tennessee,Tennessee Washington,-82.4974,36.2933
Tennessee,Tennessee Wayne,-87.788,35.2399
Tennessee,Tennessee Weakley,-88.7178,36.2983
Tennessee,Tennessee White,-85.4553,35.9264
Tennessee,Tennessee Williamson,-86.8986,35.8938
Tennessee,Tennessee Wilson,-86.2976,36.1549
Texas,Texas Anderson,-95.6525,31.8134
Texas,Texas Andrews,-102.6378,32.305
Texas,Texas Angelina,-94.6118,31.2548
Texas,Texas Aransas,-96.9975,28.1358
Texas,Texas Archer,-98.6877,33.6153
Texas,Texas Armstrong,-101.3574,34.9649
Texas,Texas Atascosa,-98.5279,28.8907
Texas,Texas Austin,-96.278,29.887
Texas,Texas Bailey,-102.8298,34.0685
Texas,Texas Bandera,-99.2462,29.7472
Texas,Texas Bastrop,-97.3121,30.1036
Texas,Texas Baylor,-99.2135,33.6165
Texas,Texas Bee,-97.7412,28.4174
Texas,Texas Bell,-97.4782,31.0377
Texas,Texas Bexar,-98.5199,29.4491
Texas,Texas Blanco,-98.3998,30.2664
Texas,Texas Borden,-101.4317,32.7437
Texas,Texas Bosque,-97.6343,31.9004
Texas,Texas Bowie,-94.4229,33.4454
Texas,Texas Brazoria,-95.4551,29.1913
Texas,Texas Brazos,-96.3023,30.6611
Texas,Texas Brewster,-103.2517,29.8119
Texas,Texas Briscoe,-101.2086,34.5303
Texas,Texas Brooks,-98.2187,27.0316
Texas,Texas Brown,-98.9998,31.7743
Texas,Texas Burleson,-96.621,30.4924
Texas,Texas Burnet,-98.1824,30.7883
Texas,Texas Caldwell,-97.62,29.8372
Texas,Texas Calhoun,-96.6495,28.4909
Texas,Texas Callahan,-99.3735,32.2977
Texas,Texas Cameron,-97.5292,26.1293
Texas,Texas Camp,-94.9785,32.9732
Texas,Texas Carson,-101.3542,35.4035
Texas,Texas Cass,-94.3436,33.0775
Texas,Texas Castro,-102.2617,34.53
Texas,Texas Chambers,-94.6073,29.739
Texas,Texas Cherokee,-95.1652,31.837
Texas,Texas Childress,-100.2076,34.5292
Texas,Texas Clay,-98.2084,33.7854
Texas,Texas Cochran,-102.8285,33.6041
Texas,Texas Coke,-100.5299,31.8885
Texas,Texas Coleman,-99.4536,31.7732
Texas,Texas Collin,-96.5724,33.1878
Texas,Texas Collingsworth,-100.2701,34.9649
Texas,Texas Colorado,-96.5263,29.6208
Texas,Texas Comal,-98.2781,29.8082
Texas,Texas Comanche,-98.5583,31.948
Texas,Texas Concho,-99.8639,31.3265
Texas,Texas Cooke,-97.2126,33.6393
Texas,Texas Coryell,-97.7992,31.3909
Texas,Texas Cottle,-100.2787,34.0777
Texas,Texas Crane,-102.5155,31.4285
Texas,Texas Crockett,-101.4121,30.723
Texas,Texas Crosby,-101.3,33.6146
Texas,Texas Culberson,-104.5173,31.4472
Texas,Texas Dallam,-102.6022,36.2779
Texas,Texas Dallas,-96.7779,32.7666
Texas,Texas Dawson,-101.9477,32.7425
Texas,Texas DeWitt,-97.3568,29.0821
Texas,Texas Deaf Smith,-102.6049,34.966
Texas,Texas Delta,-95.6723,33.3863
Texas,Texas Denton,-97.1171,33.2043
Texas,Texas Dickens,-100.7789,33.6166
Texas,Texas Dimmit,-99.7567,28.4225
Texas,Texas Donley,-100.814,34.9654
Texas,Texas Duval,-98.5089,27.6813
Texas,Texas Eastland,-98.8323,32.3271
Texas,Texas Ector,-102.5428,31.8692
Texas,Texas Edwards,-100.3047,29.9826
Texas,Texas El Paso,-106.2348,31.7686
Texas,Texas Ellis,-96.7945,32.3484
Texas,Texas Erath,-98.218,32.2363
Texas,Texas Falls,-96.9358,31.2533
Texas,Texas Fannin,-96.1066,33.5939
Texas,Texas Fayette,-96.9198,29.8768
Texas,Texas Fisher,-100.4022,32.7428
Texas,Texas Floyd,-101.3032,34.0724
Texas,Texas Foard,-99.778,33.9746
Texas,Texas Fort Bend,-95.7707,29.5274
Texas,Texas Franklin,-95.2184,33.1756
Texas,Texas Freestone,-96.149,31.7049
Texas,Texas Frio,-99.1083,28.8678
Texas,Texas Gaines,-102.6352,32.7407
Texas,Texas Galveston,-94.965,29.3941
Texas,Texas Garza,-101.2984,33.1799
Texas,Texas Gillespie,-98.9464,30.3181
Texas,Texas Glasscock,-101.5208,31.8694
Texas,Texas Goliad,-97.4264,28.6571
Texas,Texas Gonzales,-97.4925,29.4567
Texas,Texas Gray,-100.8126,35.4012
Texas,Texas Grayson,-96.6776,33.6268
Texas,Texas Gregg,-94.8172,32.4803
Texas,Texas Grimes,-95.9855,30.5436
Texas,Texas Guadalupe,-97.9484,29.5831
Texas,Texas Hale,-101.8269,34.0705
Texas,Texas Hall,-100.6811,34.5308
Texas,Texas Hamilton,-98.1107,31.7048
Texas,Texas Hansford,-101.3545,36.2775
Texas,Texas Hardeman,-99.7457,34.2903
Texas,Texas Hardin,-94.3902,30.3324
Texas,Texas Harris,-95.3963,29.8588
Texas,Texas Harrison,-94.3713,32.5482
Texas,Texas Hartley,-102.6029,35.84
Texas,Texas Haskell,-99.7303,33.1782
Texas,Texas Hays,-98.0311,30.0582
Texas,Texas Hemphill,-100.2705,35.8376
Texas,Texas Henderson,-95.8538,32.2121
Texas,Texas Hidalgo,-98.1811,26.3968
Texas,Texas Hill,-97.1324,31.9907
Texas,Texas Hockley,-102.3432,33.6076
Texas,Texas Hood,-97.8323,32.4299
Texas,Texas Hopkins,-95.564,33.1495
Texas,Texas Houston,-95.4227,31.3178
Texas,Texas Howard,-101.4355,32.3062
Texas,Texas Hudspeth,-105.3865,31.4562
Texas,Texas Hunt,-96.0854,33.1236
Texas,Texas Hutchinson,-101.3547,35.84
Texas,Texas Irion,-100.9824,31.3039
Texas,Texas Jack,-98.1725,33.2335
Texas,Texas Jackson,-96.5787,28.9557
Texas,Texas Jasper,-94.025,30.744
Texas,Texas Jeff Davis,-104.14,30.7154
Texas,Texas Jefferson,-94.1722,29.8838
Texas,Texas Jim Hogg,-98.6973,27.0434
Texas,Texas Jim Wells,-98.0902,27.7311
Texas,Texas Johnson,-97.3663,32.379
Texas,Texas Jones,-99.8787,32.7399
Texas,Texas Karnes,-97.8594,28.9057
Texas,Texas Kaufman,-96.2879,32.5996
Texas,Texas Kendall,-98.7116,29.9447
Texas,Texas Kenedy,-97.7174,26.9281
Texas,Texas Kent,-100.7776,33.1814
Texas,Texas Kerr,-99.3501,30.0615
Texas,Texas Kimble,-99.7487,30.4868
Texas,Texas King,-100.2558,33.6165
Texas,Texas Kinney,-100.418,29.3502
Texas,Texas Kleberg,-97.7344,27.4338
Texas,Texas Knox,-99.7414,33.6061
Texas,Texas La Salle,-99.0997,28.3451
Texas,Texas Lamar,-95.5711,33.6671
Texas,Texas Lamb,-102.3517,34.0686
Texas,Texas Lampasas,-98.2414,31.1962
Texas,Texas Lavaca,-96.9301,29.3843
Texas,Texas Lee,-96.9657,30.3107
Texas,Texas Leon,-95.9957,31.2965
Texas,Texas Liberty,-94.8122,30.1516
Texas,Texas Limestone,-96.5805,31.5455
Texas,Texas Lipscomb,-100.2731,36.2777
Texas,Texas Live Oak,-98.1248,28.3514
Texas,Texas Llano,-98.684,30.7056
Texas,Texas Lubbock,-101.8205,33.6102
Texas,Texas Lynn,-101.8161,33.1768
Texas,Texas Madison,-95.9284,30.9656
Texas,Texas Marion,-94.3572,32.798
Texas,Texas Martin,-101.9512,32.306
Texas,Texas Mason,-99.2261,30.7177
Texas,Texas Matagorda,-95.9853,28.8661
Texas,Texas Maverick,-100.3145,28.7426
Texas,Texas McCulloch,-99.3474,31.1989
Texas,Texas McLennan,-97.2018,31.5524
Texas,Texas McMullen,-98.5674,28.3491
Texas,Texas Medina,-99.1101,29.3557
Texas,Texas Menard,-99.8206,30.8898
Texas,Texas Midland,-102.0316,31.8692
Texas,Texas Milam,-96.9769,30.7863
Texas,Texas Mills,-98.5955,31.4952
Texas,Texas Mitchell,-100.9212,32.3062
Texas,Texas Montague,-97.7246,33.6757
Texas,Texas Montgomery,-95.503,30.3002
Texas,Texas Moore,-101.8929,35.8377
Texas,Texas Morris,-94.7326,33.1135
Texas,Texas Motley,-100.7798,34.0741
Texas,Texas Nacogdoches,-94.6158,31.616
Texas,Texas Navarro,-96.4724,32.047
Texas,Texas Newton,-93.7448,30.7863
Texas,Texas Nolan,-100.406,32.3035
Texas,Texas Nueces,-97.6289,27.7232
Texas,Texas Ochiltree,-100.8156,36.2784
Texas,Texas Oldham,-102.6029,35.405
Texas,Texas Orange,-93.8965,30.1281
Texas,Texas Palo Pinto,-98.313,32.7532
Texas,Texas Panola,-94.3056,32.1624
Texas,Texas Parker,-97.8051,32.7777
Texas,Texas Parmer,-102.7845,34.5301
Texas,Texas Pecos,-102.7236,30.7811
Texas,Texas Polk,-94.83,30.7928
Texas,Texas Potter,-101.894,35.4013
Texas,Texas Presidio,-104.2405,29.9998
Texas,Texas Rains,-95.7934,32.8703
Texas,Texas Randall,-101.8969,34.9659
Texas,Texas Reagan,-101.523,31.3662
Texas,Texas Real,-99.8221,29.8318
Texas,Texas Red River,-95.0504,33.6207
Texas,Texas Reeves,-103.6931,31.323
Texas,Texas Refugio,-97.1655,28.3269
Texas,Texas Roberts,-100.8135,35.8385
Texas,Texas Robertson,-96.5128,31.027
Texas,Texas Rockwall,-96.4077,32.8978
Texas,Texas Runnels,-99.9762,31.8311
Texas,Texas Rusk,-94.7618,32.1078
Texas,Texas Sabine,-93.8518,31.3432
Texas,Texas San Augustine,-94.1682,31.3943
Texas,Texas San Jacinto,-95.1669,30.5796
Texas,Texas San Patricio,-97.5188,28.0095
Texas,Texas San Saba,-98.8176,31.1552
Texas,Texas Schleicher,-100.5385,30.8975
Texas,Texas Scurry,-100.9164,32.7463
Texas,Texas Shackelford,-99.3541,32.736
Texas,Texas Shelby,-94.145,31.7924
Texas,Texas Sherman,-101.8935,36.2777
Texas,Texas Smith,-95.2692,32.375
Texas,Texas Somervell,-97.7744,32.2223
Texas,Texas Starr,-98.7384,26.5621
Texas,Texas Stephens,-98.8362,32.7359
Texas,Texas Sterling,-101.05,31.8279
Texas,Texas Stonewall,-100.2533,33.1791
Texas,Texas Sutton,-100.5382,30.4983
Texas,Texas Swisher,-101.735,34.5304
Texas,Texas Tarrant,-97.2919,32.7704
Texas,Texas Taylor,-99.8901,32.3015
Texas,Texas Terrell,-102.0765,30.225
Texas,Texas Terry,-102.3352,33.1738
Texas,Texas Throckmorton,-99.2124,33.1775
Texas,Texas Titus,-94.9657,33.2166
Texas,Texas Tom Green,-100.4621,31.4044
Texas,Texas Travis,-97.7819,30.3347
Texas,Texas Trinity,-95.1355,31.0889
Texas,Texas Tyler,-94.3765,30.7713
Texas,Texas Upshur,-94.9414,32.7363
Texas,Texas Upton,-102.0431,31.3688
Texas,Texas Uvalde,-99.7622,29.3574
Texas,Texas Val Verde,-101.1517,29.893
Texas,Texas Van Zandt,-95.8365,32.5637
Texas,Texas Victoria,-96.9715,28.7964
Texas,Texas Walker,-95.5722,30.739
Texas,Texas Waller,-95.9877,30.011
Texas,Texas Ward,-103.1024,31.5095
Texas,Texas Washington,-96.4036,30.2145
Texas,Texas Webb,-99.3316,27.7611
Texas,Texas Wharton,-96.2221,29.2779
Texas,Texas Wheeler,-100.2697,35.4013
Texas,Texas Wichita,-98.7032,33.988
Texas,Texas Wilbarger,-99.241,34.0807
Texas,Texas Willacy,-97.6732,26.4706
Texas,Texas Williamson,-97.6008,30.6481
Texas,Texas Wilson,-98.0866,29.1741
Texas,Texas Winkler,-103.0482,31.85
Texas,Texas Wise,-97.6544,33.2159
Texas,Texas Wood,-95.3821,32.7864
Texas,Texas Yoakum,-102.8278,33.1729
Texas,Texas Young,-98.6878,33.1767
Texas,Texas Zapata,-99.1686,27.0007
Texas,Texas Zavala,-99.7606,28.8662
Utah,Utah Beaver,-113.2358,38.3577
Utah,Utah Box Elder,-113.0821,41.521
Utah,Utah Cache,-111.7435,41.7224
Utah,Utah Carbon,-110.5889,39.6482
Utah,Utah Daggett,-109.5059,40.8865
Utah,Utah Davis,-112.1114,40.9907
Utah,Utah Duchesne,-110.4247,40.2975
Utah,Utah Emery,-110.7007,38.9968
Utah,Utah Garfield,-111.4447,37.8548
Utah,Utah Grand,-109.5697,38.9818
Utah,Utah Iron,-113.2893,37.8592
Utah,Utah Juab,-112.7848,39.7026
Utah,Utah Kane,-111.8878,37.2851
Utah,Utah Millard,-113.1004,39.0738
Utah,Utah Morgan,-111.5731,41.0893
Utah,Utah Piute,-112.1269,38.3365
Utah,Utah Rich,-111.2444,41.6323
Utah,Utah Salt Lake,-111.9239,40.6676
Utah,Utah San Juan,-109.8048,37.6263
Utah,Utah Sanpete,-111.5764,39.374
Utah,Utah Sevier,-111.8046,38.7476
Utah,Utah Summit,-110.9554,40.8682
Utah,Utah Tooele,-113.1311,40.4488
Utah,Utah Uintah,-109.5186,40.1247
Utah,Utah Utah,-111.6706,40.1196
Utah,Utah Wasatch,-111.1694,40.3304
Utah,Utah Washington,-113.5049,37.2804
Utah,Utah Wayne,-110.9036,38.3244
Utah,Utah Weber,-111.9133,41.2699
Vermont,Vermont Addison,-73.1407,44.0306
Vermont,Vermont Bennington,-73.0929,43.0355
Vermont,Vermont Caledonia,-72.1022,44.4647
Vermont,Vermont Chittenden,-73.0809,44.4609
Vermont,Vermont Essex,-71.7364,44.7281
Vermont,Vermont Franklin,-72.912,44.8574
Vermont,Vermont Grand Isle,-73.2948,44.7968
Vermont,Vermont Lamoille,-72.6414,44.6057
Vermont,Vermont Orange,-72.3769,44.0056
Vermont,Vermont Orleans,-72.2438,44.8288
Vermont,Vermont Rutland,-73.0366,43.5801
Vermont,Vermont Washington,-72.6149,44.2734
Vermont,Vermont Windham,-72.7138,42.9906
Vermont,Vermont Windsor,-72.5855,43.5798
Virginia,Virginia Accomack,-75.6472,37.766
Virginia,Virginia Albemarle,-78.5565,38.0229
Virginia,Virginia Alexandria city,-77.0861,38.8185
Virginia,Virginia Alleghany,-80.007,37.7876
Virginia,Virginia Amelia,-77.976,37.336
Virginia,Virginia Amherst,-79.1451,37.6048
Virginia,Virginia Appomattox,-78.8121,37.3722
Virginia,Virginia Arlington,-77.1008,38.8788
Virginia,Virginia Augusta,-79.1338,38.1646
Virginia,Virginia Bath,-79.7411,38.0587
Virginia,Virginia Bedford,-79.5242,37.3152
Virginia,Virginia Bland,-81.1302,37.134
Virginia,Virginia Botetourt,-79.8123,37.5571
Virginia,Virginia Bristol city,-82.1606,36.6181
Virginia,Virginia Brunswick,-77.859,36.7648
Virginia,Virginia Buchanan,-82.036,37.2666
Virginia,Virginia Buckingham,-78.5287,37.5722
Virginia,Virginia Buena Vista city,-79.3567,37.7317
Virginia,Virginia Campbell,-79.0963,37.2056
Virginia,Virginia Caroline,-77.3475,38.0272
Virginia,Virginia Carroll,-80.7339,36.7316
Virginia,Virginia Charles City,-77.0613,37.3565
Virginia,Virginia Charlotte,-78.6616,37.0116
Virginia,Virginia Charlottesville city,-78.4858,38.0373
Virginia,Virginia Chesapeake city,-76.3024,36.6778
Virginia,Virginia Chesterfield,-77.5868,37.3785
Virginia,Virginia Clarke,-77.9966,39.1122
Virginia,Virginia Colonial Heights city,-77.3968,37.2647
Virginia,Virginia Covington city,-79.9867,37.7786
Virginia,Virginia Craig,-80.2123,37.4813
Virginia,Virginia Culpeper,-77.9559,38.4861
Virginia,Virginia Cumberland,-78.245,37.512
Virginia,Virginia Danville city,-79.4087,36.5831
Virginia,Virginia Dickenson,-82.3503,37.1258
Virginia,Virginia Dinwiddie,-77.6323,37.0759
Virginia,Virginia Emporia city,-77.5356,36.6952
Virginia,Virginia Essex,-76.9518,37.9426
Virginia,Virginia Fairfax,-77.2788,38.8385
Virginia,Virginia Fairfax city,-77.3003,38.8533
Virginia,Virginia Falls Church city,-77.1743,38.8843
Virginia,Virginia Fauquier,-77.8094,38.7386
Virginia,Virginia Floyd,-80.3626,36.9315
Virginia,Virginia Fluvanna,-78.2774,37.8418
Virginia,Virginia Franklin,-79.881,36.9919
Virginia,Virginia Franklin city,-76.9384,36.6827
Virginia,Virginia Frederick,-78.2626,39.2046
Virginia,Virginia Fredericksburg city,-77.487,38.2992
Virginia,Virginia Galax city,-80.9173,36.6663
Virginia,Virginia Giles,-80.7037,37.3141
Virginia,Virginia Gloucester,-76.4883,37.3643
Virginia,Virginia Goochland,-77.9164,37.722
Virginia,Virginia Grayson,-81.225,36.6566
Virginia,Virginia Greene,-78.4669,38.2977
Virginia,Virginia Greensville,-77.5596,36.6759
Virginia,Virginia Halifax,-78.9367,36.767
Virginia,Virginia Hampton city,-76.3307,37.0958
Virginia,Virginia Hanover,-77.4909,37.7601
Virginia,Virginia Harrisonburg city,-78.8735,38.4362
Virginia,Virginia Henrico,-77.4058,37.538
Virginia,Virginia Henry,-79.8739,36.6828
Virginia,Virginia Highland,-79.5685,38.3623
Virginia,Virginia Hopewell city,-77.2986,37.2914
Virginia,Virginia Isle of Wight,-76.7269,36.8908
Virginia,Virginia James City,-76.7782,37.3296
Virginia,Virginia King George,-77.1572,38.2729
Virginia,Virginia King William,-77.0884,37.7067
Virginia,Virginia King and Queen,-76.8949,37.7182
Virginia,Virginia Lancaster,-76.464,37.7367
Virginia,Virginia Lee,-83.1285,36.7055
Virginia,Virginia Lexington city,-79.4445,37.7823
Virginia,Virginia Loudoun,-77.6357,39.0907
Virginia,Virginia Louisa,-77.963,37.9782
Virginia,Virginia Lunenburg,-78.2405,36.9462
Virginia,Virginia Lynchburg city,-79.191,37.4005
Virginia,Virginia Madison,-78.2792,38.4137
Virginia,Virginia Manassas city,-77.4837,38.7482
Virginia,Virginia Manassas Park city,-77.4445,38.7714
Virginia,Virginia Martinsville city,-79.8636,36.6826
Virginia,Virginia Mathews,-76.3444,37.4368
Virginia,Virginia Mecklenburg,-78.3627,36.6804
Virginia,Virginia Middlesex,-76.5769,37.6353
Virginia,Virginia Montgomery,-80.3869,37.174
Virginia,Virginia Nelson,-78.8867,37.7874
Virginia,Virginia New Kent,-76.9972,37.5052
Virginia,Virginia Newport News city,-76.5189,37.1051
Virginia,Virginia Norfolk city,-76.2711,36.8313
Virginia,Virginia Northampton,-75.8995,37.3566
Virginia,Virginia Northumberland,-76.4233,37.8875
Virginia,Virginia Norton city,-82.6259,36.9317
Virginia,Virginia Nottoway,-78.0513,37.1431
Virginia,Virginia Orange,-78.0134,38.2463
Virginia,Virginia Page,-78.4841,38.62
Virginia,Virginia Patrick,-80.2843,36.6784
Virginia,Virginia Petersburg city,-77.3915,37.2042
Virginia,Virginia Pittsylvania,-79.3971,36.8213
Virginia,Virginia Poquoson city,-76.3693,37.1508
Virginia,Virginia Portsmouth city,-76.3548,36.8449
Virginia,Virginia Powhatan,-77.9151,37.5502
Virginia,Virginia Prince Edward,-78.4411,37.2243
Virginia,Virginia Prince George,-77.2241,37.1866
Virginia,Virginia Prince William,-77.4821,38.7037
Virginia,Virginia Pulaski,-80.7143,37.0636
Virginia,Virginia Radford city,-80.5583,37.1231
Virginia,Virginia Rappahannock,-78.1593,38.6845
Virginia,Virginia Richmond,-76.7249,37.9429
Virginia,Virginia Richmond city,-77.4754,37.5293
Virginia,Virginia Roanoke,-80.0679,37.2693
Virginia,Virginia Roanoke city,-79.9581,37.2781
Virginia,Virginia Rockbridge,-79.4475,37.8146
Virginia,Virginia Rockingham,-78.8758,38.5122
Virginia,Virginia Russell,-82.0956,36.9338
Virginia,Virginia Salem city,-80.0556,37.2864
Virginia,Virginia Scott,-82.603,36.7142
Virginia,Virginia Shenandoah,-78.5704,38.8585
Virginia,Virginia Smyth,-81.537,36.8439
Virginia,Virginia Southampton,-77.1066,36.7201
Virginia,Virginia Spotsylvania,-77.6567,38.1854
Virginia,Virginia Stafford,-77.4603,38.4213
Virginia,Virginia Staunton city,-79.0616,38.1587
Virginia,Virginia Suffolk city,-76.6417,36.6926
Virginia,Virginia Surry,-76.9009,37.1089
Virginia,Virginia Sussex,-77.2618,36.9218
Virginia,Virginia Tazewell,-81.5606,37.125
Virginia,Virginia Virginia Beach city,-76.0571,36.7494
Virginia,Virginia Warren,-78.2072,38.9087
Virginia,Virginia Washington,-81.9596,36.7245
Virginia,Virginia Waynesboro city,-78.9013,38.0673
Virginia,Virginia Westmoreland,-76.7252,38.1366
Virginia,Virginia Williamsburg city,-76.7074,37.2691
Virginia,Virginia Winchester city,-78.1744,39.1733
Virginia,Virginia Wise,-82.6212,36.9752
Virginia,Virginia Wythe,-81.0786,36.9171
Virginia,Virginia York,-76.4684,37.2045
Washington,Washington Adams,-118.5605,46.9834
Washington,Washington Asotin,-117.2031,46.1919
Washington,Washington Benton,-119.5112,46.2398
Washington,Washington Chelan,-120.6188,47.8691
Washington,Washington Clallam,-123.9316,48.0491
Washington,Washington Clark,-122.4826,45.7793
Washington,Washington Columbia,-117.9079,46.2976
Washington,Washington Cowlitz,-122.6808,46.1933
Washington,Washington Douglas,-119.6917,47.7361
Washington,Washington Ferry,-118.5165,48.47
Washington,Washington Franklin,-118.8989,46.5348
Washington,Washington Garfield,-117.5452,46.4316
Washington,Washington Grant,-119.4518,47.2056
Washington,Washington Grays Harbor,-123.7726,47.1508
Washington,Washington Island,-122.5486,48.1629
Washington,Washington Jefferson,-123.6002,47.7478
Washington,Washington King,-121.8048,47.4902
Washington,Washington Kitsap,-122.6767,47.611
Washington,Washington Kittitas,-120.6797,47.1242
Washington,Washington Klickitat,-120.7893,45.8738
Washington,Washington Lewis,-122.3924,46.5777
Washington,Washington Lincoln,-118.4188,47.5762
Washington,Washington Mason,-123.2058,47.3537
Washington,Washington Okanogan,-119.7408,48.5487
Washington,Washington Pacific,-123.6982,46.5549
Washington,Washington Pend Oreille,-117.274,48.5323
Washington,Washington Pierce,-122.102,47.023
Washington,Washington San Juan,-122.9627,48.5786
Washington,Washington Skagit,-121.7285,48.4794
Washington,Washington Skamania,-121.9151,46.0227
Washington,Washington Snohomish,-121.6966,48.0473
Washington,Washington Spokane,-117.404,47.6206
Washington,Washington Stevens,-117.8551,48.399
Washington,Washington Thurston,-122.8314,46.9282
Washington,Washington Wahkiakum,-123.4248,46.2998
Washington,Washington Walla Walla,-118.4784,46.2298
Washington,Washington Whatcom,-121.7175,48.8256
Washington,Washington Whitman,-117.523,46.9012
Washington,Washington Yakima,-120.7387,46.4569
West Virginia,West Virginia Barbour,-80.003,39.1329
West Virginia,West Virginia Berkeley,-78.0275,39.4641
West Virginia,West Virginia Boone,-81.7113,38.0231
West Virginia,West Virginia Braxton,-80.7193,38.6998
West Virginia,West Virginia Brooke,-80.5765,40.2733
West Virginia,West Virginia Cabell,-82.2417,38.4203
West Virginia,West Virginia Calhoun,-81.1175,38.8445
West Virginia,West Virginia Clay,-81.0751,38.4626
West Virginia,West Virginia Doddridge,-80.7069,39.2692
West Virginia,West Virginia Fayette,-81.0811,38.0288
West Virginia,West Virginia Gilmer,-80.8571,38.9241
West Virginia,West Virginia Grant,-79.1955,39.1051
West Virginia,West Virginia Greenbrier,-80.4529,37.9469
West Virginia,West Virginia Hampshire,-78.6142,39.3171
West Virginia,West Virginia Hancock,-80.5739,40.5213
West Virginia,West Virginia Hardy,-78.8579,39.0075
West Virginia,West Virginia Harrison,-80.3798,39.2835
West Virginia,West Virginia Jackson,-81.6748,38.8344
West Virginia,West Virginia Jefferson,-77.8628,39.3076
West Virginia,West Virginia Kanawha,-81.5281,38.3365
West Virginia,West Virginia Lewis,-80.5022,38.9958
West Virginia,West Virginia Lincoln,-82.0705,38.1753
West Virginia,West Virginia Logan,-81.9353,37.8316
West Virginia,West Virginia Marion,-80.2434,39.51
West Virginia,West Virginia Marshall,-80.6634,39.8606
West Virginia,West Virginia Mason,-82.0265,38.7697
West Virginia,West Virginia McDowell,-81.6536,37.3785
West Virginia,West Virginia Mercer,-81.1114,37.4055
West Virginia,West Virginia Mineral,-78.9438,39.4147
West Virginia,West Virginia Mingo,-82.1346,37.7264
West Virginia,West Virginia Monongalia,-80.0465,39.6303
West Virginia,West Virginia Monroe,-80.5505,37.5604
West Virginia,West Virginia Morgan,-78.2578,39.5604
West Virginia,West Virginia Nicholas,-80.7993,38.2917
West Virginia,West Virginia Ohio,-80.6189,40.0969
West Virginia,West Virginia Pendleton,-79.3509,38.6808
West Virginia,West Virginia Pleasants,-81.1606,39.3709
West Virginia,West Virginia Pocahontas,-80.0077,38.3318
West Virginia,West Virginia Preston,-79.6681,39.4693
West Virginia,West Virginia Putnam,-81.909,38.5086
West Virginia,West Virginia Raleigh,-81.2486,37.7714
West Virginia,West Virginia Randolph,-79.8758,38.7748
West Virginia,West Virginia Ritchie,-81.0629,39.1783
West Virginia,West Virginia Roane,-81.3483,38.714
West Virginia,West Virginia Summers,-80.8586,37.6559
West Virginia,West Virginia Taylor,-80.0461,39.336
West Virginia,West Virginia Tucker,-79.565,39.1136
West Virginia,West Virginia Tyler,-80.8849,39.4653
West Virginia,West Virginia Upshur,-80.2334,38.8978
West Virginia,West Virginia Wayne,-82.427,38.1461
West Virginia,West Virginia Webster,-80.4219,38.4947
West Virginia,West Virginia Wetzel,-80.6391,39.6053
